company_num,group_num,seg_num,round_date,raised_usd,postvalue_usd,exit_date,exit_type,exit_value,return_usd
98297c29-ccfe-42dd-87c8-bb72bb6540f4,,,2018-01-17,58000000.0,299150072.02042395,2020-07-16,1.0,513000000.0,1.4673745837929675
98297c29-ccfe-42dd-87c8-bb72bb6540f4,,,2020-04-01,80000000.0,554334000.8519344,2020-07-16,1.0,513000000.0,0.925434844717427
983062f3-a5fe-e2b5-20ba-5d06dc81089c,,,2017-01-12,4600000.0,19964851.410706915,2018-12-12,2.0,250000000.0,10.46568327692619
983062f3-a5fe-e2b5-20ba-5d06dc81089c,,,2018-01-01,11500000.0,70029395.47753212,2018-12-12,2.0,250000000.0,3.5699294317085566
98345bee-0ead-0020-25c7-c09117b370d0,,,2007-03-01,2300000.0,8979056.443513125,2012-11-26,2.0,16000000.0,1.7819244260970337
98510169-5731-4f08-be29-1cbcd43b5b3d,,,2020-12-01,398000000.0,2343577410.413086,2020-12-22,2.0,398000000.0,0.16982583900646464
985ff9f7-6b1e-03cd-a62d-a2aa8f96cfc3,,,2008-04-02,28000000.0,136416868.81719327,2010-02-18,2.0,7500000.0,0.05497853795523222
98672313-d6c6-4f54-9c72-1ff4c032faa3,,,2020-08-06,72600000.0,392547240.8712115,2021-06-29,1.0,323512000.0,0.824135202891769
986d479c-1912-234a-afe9-14a6068aff17,,,2007-11-28,20000000.0,84244356.78421913,2010-11-22,2.0,75000000.0,0.8902673468337193
9870d568-bfad-41d5-bf3a-78f8fc96d47c,,,2000-06-05,60092.0,634486.0119836892,2021-11-12,2.0,20409271.0,32.16662087819938
98843327-4c61-2f48-3948-3149422a4db2,,,2010-06-30,1400000.0,7196920.385797981,2015-03-31,2.0,122000000.0,13.365454257483323
98843327-4c61-2f48-3948-3149422a4db2,,,2011-02-01,4250000.0,20089198.529768072,2015-03-31,2.0,122000000.0,6.0729152444394945
988b8953-a085-8de4-babb-fae5bb895761,,,2013-04-07,20000000.0,96544596.59568071,2016-12-10,2.0,500000000.0,2.465721090893011
988b8953-a085-8de4-babb-fae5bb895761,,,2013-09-09,8000000.0,91174956.73407625,2016-12-10,2.0,500000000.0,2.7806329565007433
988b8953-a085-8de4-babb-fae5bb895761,,,2014-02-04,20000000.0,130782189.2502732,2016-12-10,2.0,500000000.0,2.200036802079401
988b8953-a085-8de4-babb-fae5bb895761,,,2014-08-11,60000000.0,235000000.0,2016-12-10,2.0,500000000.0,1.6441464537549373
988b8953-a085-8de4-babb-fae5bb895761,,,2015-03-12,110000000.0,925391643.8519568,2016-12-10,2.0,500000000.0,0.49290298530577537
988b8953-a085-8de4-babb-fae5bb895761,,,2015-05-01,100000000.0,1638594946.134205,2016-12-10,2.0,500000000.0,0.3051394740229161
98b8e4c8-0333-6a57-9ee8-6470bc269c1d,,,2016-07-15,3900000.0,25437017.6658013,2021-06-03,2.0,152500000.0,5.242998598988554
98b8e4c8-0333-6a57-9ee8-6470bc269c1d,,,2018-07-02,10000000.0,79702088.68308534,2021-06-03,2.0,152500000.0,1.9133752015756658
98b8e56f-ac22-4f13-60ec-276d027f697b,,,2014-01-01,7500000.0,31938246.077259373,2021-04-08,2.0,500000000.0,11.320401941615508
98b8e56f-ac22-4f13-60ec-276d027f697b,,,2018-01-01,20000000.0,110816774.31997128,2021-04-08,2.0,500000000.0,3.6976437590182387
98b8e56f-ac22-4f13-60ec-276d027f697b,,,2019-11-14,40000000.0,340000000.0,2021-04-08,2.0,500000000.0,1.4705882352941175
98d4d063-99e7-89f8-6c67-212fcf8297a6,,,1999-07-07,6000000.0,23987404.287419707,2006-06-19,2.0,30000000.0,1.124236062168851
98d4d063-99e7-89f8-6c67-212fcf8297a6,,,2004-02-24,3000000.0,29678531.424534164,2006-06-19,2.0,30000000.0,1.0108316874196845
98d97bed-5ba8-a63b-a1ef-7a68a85c8edc,,,2012-02-02,4400000.0,16256383.933747968,2014-11-03,2.0,107000000.0,4.33630508695824
98d97bed-5ba8-a63b-a1ef-7a68a85c8edc,,,2013-02-28,6500000.0,30439952.43480478,2014-11-03,2.0,107000000.0,2.7645160898133603
98d97bed-5ba8-a63b-a1ef-7a68a85c8edc,,,2013-05-14,6000000.0,36965137.24399959,2014-11-03,2.0,107000000.0,2.8946193082880787
98de0b5d-5429-7344-4acb-8c389ad46494,,,2005-04-18,10000000.0,52617218.00842222,2011-07-21,1.0,17809275.0,0.3384685788053132
98e9cef9-4473-5d04-2d20-97233bb2dc02,,,2005-10-27,5384000.0,21247594.12055323,2010-05-24,2.0,66000000.0,1.9593225986451823
98e9cef9-4473-5d04-2d20-97233bb2dc02,,,2006-01-01,5000000.0,33491688.333381467,2010-05-24,2.0,66000000.0,1.5158925488828494
98e9cef9-4473-5d04-2d20-97233bb2dc02,,,2006-11-20,3000000.0,31326049.50670953,2010-05-24,2.0,66000000.0,1.792336089155457
98e9cef9-4473-5d04-2d20-97233bb2dc02,,,2007-05-08,27100000.0,150549866.64567757,2010-05-24,2.0,66000000.0,0.4383929489312167
99181d27-d731-cc47-0ad7-4bf0425e0239,,,2012-07-27,3000000.0,21394810.49453633,2017-06-01,1.0,111000000.0,3.9034490281442675
99181d27-d731-cc47-0ad7-4bf0425e0239,,,2016-03-01,20000000.0,118217744.26382026,2017-06-01,1.0,111000000.0,0.780095186117224
99181d27-d731-cc47-0ad7-4bf0425e0239,,,2017-04-01,15000000.0,158864184.63357535,2017-06-01,1.0,111000000.0,0.6987100349649267
9921555e-1f0c-9404-6e89-24bc1641085b,,,2003-08-25,545000.0,3853939.929861043,2013-02-15,1.0,509422656.0,66.99371140187552
9921555e-1f0c-9404-6e89-24bc1641085b,,,2004-02-13,5575000.0,22281835.366987064,2013-02-15,1.0,509422656.0,14.089357042154143
9921555e-1f0c-9404-6e89-24bc1641085b,,,2006-06-19,15000000.0,84223839.51601511,2013-02-15,1.0,509422656.0,4.5350956583006115
9921555e-1f0c-9404-6e89-24bc1641085b,,,2007-09-01,20029000.0,112792427.45001964,2013-02-15,1.0,509422656.0,4.516461499383319
99231184-6046-4bd0-98ba-2c7469f03d32,,,2019-09-10,34000000.0,231513000.617126,2021-05-13,1.0,225269000.0,0.8560152227245744
99231184-6046-4bd0-98ba-2c7469f03d32,,,2021-01-19,80000000.0,665237689.9506038,2021-05-13,1.0,225269000.0,0.3386293401637045
992a336f-6710-fc12-5856-15bdd1a6eb5c,,,2008-06-24,38000000.0,167213280.9691019,2018-08-15,2.0,800000000.0,4.784308969739228
992c7694-ee1e-6b71-0d3b-d0a501fd19fb,,,2020-06-15,118000000.0,742927430.1667248,2020-10-08,1.0,679330000.0,0.9143961743982819
9941bfb0-2645-2e81-f137-e2aac3fa2e19,,,2013-02-28,4750000.0,19478902.0401833,2017-11-17,1.0,1431000000.0,48.53557029540444
9941bfb0-2645-2e81-f137-e2aac3fa2e19,,,2013-10-17,12000000.0,54852554.49953397,2017-11-17,1.0,1431000000.0,20.380866041156025
9941bfb0-2645-2e81-f137-e2aac3fa2e19,,,2014-06-10,25000000.0,161999112.44418684,2017-11-17,1.0,1431000000.0,8.833381729131503
994a1223-29eb-9092-003e-0bf554af5749,,,2011-07-13,283747.0,2113653.982852157,2019-12-13,2.0,4000000000.0,738.8149421282327
994a1223-29eb-9092-003e-0bf554af5749,,,2012-02-23,531494.0,4050761.438926633,2019-12-13,2.0,4000000000.0,439.6138804262105
994a1223-29eb-9092-003e-0bf554af5749,,,2013-07-10,1000000.0,9718665.75881192,2019-12-13,2.0,4000000000.0,189.49514329868038
994a1223-29eb-9092-003e-0bf554af5749,,,2014-03-11,12000000.0,66175187.26266988,2019-12-13,2.0,4000000000.0,31.470761103675187
994a1223-29eb-9092-003e-0bf554af5749,,,2014-11-26,36000000.0,230953930.8573827,2019-12-13,2.0,4000000000.0,9.32836433493829
994a1223-29eb-9092-003e-0bf554af5749,,,2015-03-31,11100000.0,332884941.2634528,2019-12-13,2.0,4000000000.0,7.667081343634106
994a1223-29eb-9092-003e-0bf554af5749,,,2016-04-25,50000000.0,432172498.6209359,2019-12-13,2.0,4000000000.0,7.213762685881542
994a1223-29eb-9092-003e-0bf554af5749,,,2017-10-29,31070788.0,940071289.9126486,2019-12-13,2.0,4000000000.0,3.696705096076984
994a1223-29eb-9092-003e-0bf554af5749,,,2018-12-20,320000000.0,2600000000.0,2019-12-13,2.0,4000000000.0,1.5384615384615385
994f6933-f605-f88c-216b-730b538c7322,,,2004-01-29,10670000.0,41124527.62362443,2007-12-26,2.0,10100000.0,0.24559552616472957
996229cc-b60b-8c96-beb1-4025f1c01013,,,2016-03-24,40000000.0,188903895.9081341,2018-05-24,1.0,181000000.0,0.8034176207505332
996229cc-b60b-8c96-beb1-4025f1c01013,,,2017-05-19,65000000.0,402479790.0378847,2018-05-24,1.0,181000000.0,0.4497120215227771
99634c15-b64c-4ef4-8d4c-3aa6daf11b8f,,,2020-01-30,17944720.0,70892003.73741764,2022-05-10,2.0,100000000.0,1.4105963257915195
996c1256-fe06-f6bc-2247-9988194b4e4b,,,2002-09-17,10600000.0,31193799.02754142,2003-09-12,2.0,42300000.0,0.9878687136691017
996c1256-fe06-f6bc-2247-9988194b4e4b,,,2003-09-10,13600000.0,50091331.34729481,2003-09-12,2.0,42300000.0,0.8444574911919249
997b1e1e-226e-16e1-c977-a0ac3ed940b1,,,2008-02-24,80000000.0,466665084.066687,2014-06-10,2.0,235000000.0,0.47995811086143403
997b1e1e-226e-16e1-c977-a0ac3ed940b1,,,2011-05-09,34000000.0,725025118.2990922,2014-06-10,2.0,235000000.0,0.3241267013635467
997bca74-eead-28b5-e98b-ce84cb179d5e,,,2022-01-11,30000000.0,224155651.62376544,2022-02-07,1.0,385000000.0,1.717556515800923
999be8ea-1b55-8fa5-b278-d284bfbb4b4e,,,2009-08-31,50000000.0,496566110.17921406,2010-03-24,1.0,471867916.0,0.9502620221700181
99b341b4-8a9f-f175-d747-dd1d914d462e,,,2007-01-23,2051000.0,10707081.583158351,2020-09-09,2.0,450000000.0,29.098250224462078
99b341b4-8a9f-f175-d747-dd1d914d462e,,,2007-11-14,46000000.0,231379883.03797287,2020-09-09,2.0,450000000.0,1.5582025946543632
99b341b4-8a9f-f175-d747-dd1d914d462e,,,2019-09-12,90000000.0,662488911.0149949,2020-09-09,2.0,450000000.0,0.67925665247824
99b9c84b-881a-3e6a-f54f-94ec79f22e93,,,2002-08-22,3000000.0,15459462.431202978,2011-07-17,1.0,313956520.0,11.788353354761908
99b9c84b-881a-3e6a-f54f-94ec79f22e93,,,2005-03-30,1750000.0,11018377.355486192,2011-07-17,1.0,313956520.0,19.276809471409678
99b9c84b-881a-3e6a-f54f-94ec79f22e93,,,2006-11-28,8000000.0,40870834.56896641,2011-07-17,1.0,313956520.0,6.461629701557066
99b9c84b-881a-3e6a-f54f-94ec79f22e93,,,2008-09-05,13500000.0,95080276.18867671,2011-07-17,1.0,313956520.0,3.3020152294991933
99ca0c2f-e8b0-f1b1-4fcb-d627d6e49a9b,,,2008-10-01,20000000.0,81781613.89957,2011-12-20,2.0,225000000.0,2.751229637951459
99ce389b-5bee-c7e6-d14e-894f7d975325,,,2008-07-29,3965838.0,16817114.13299056,2013-04-17,2.0,26000000.0,1.546044094985069
99d8a0ce-13c3-3c27-58af-d2365812bbf3,,,2012-05-31,12000000.0,105326744.58271834,2022-01-05,2.0,46237339.0,0.43898953853726586
99e07ae8-08d6-e6ea-7211-d976c7448702,,,2011-07-07,5400000.0,21706221.888984278,2014-09-04,2.0,21000000.0,0.9674645411533971
